HOUSEID,VEHID,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,HYBRID,URBAN,URBANSIZE,URBRUR,VEHCOMM,VEHOWNMO,VEHYEAR,WRKCOUNT,VEHAGE,HOMEOWN,HOMETYPE,LIF_CYC,ANNMILES,FUELTYPE,GSYRGAL,GSTOTCST,VEHTYPE
50514865,3,2,10,2,3,2,2,4,6,2,2,24,2002,1,7,1,1,10,12000,1,536,1856,4
50518733,2,2,16,2,5,2,1,4,6,2,2,24,2005,1,4,1,1,10,15000,4,705,2135,3
50521238,1,2,5,2,2,2,2,4,6,2,2,12,2008,1,1,1,1,10,5000,4,1083,3280,3
50528255,1,1,17,2,1,2,2,1,4,1,2,14,2008,1,1,1,1,02,4836,4,347,1006,3
50539390,2,3,18,3,5,2,1,1,4,1,2,12,2008,1,1,1,1,08,20000,4,549,1728,3
50545476,1,1,12,1,1,1,2,2,6,1,2,72,2003,0,6,1,1,09,12000,4,313,948,1
50594018,1,2,10,2,1,2,2,4,6,2,2,12,2007,0,2,1,4,10,15346,4,896,2745,4
50616554,1,2,10,2,2,2,2,2,6,1,2,60,2004,0,5,1,1,10,15000,4,804,2437,2
50623990,3,2,18,3,5,2,2,1,4,1,2,72,2002,2,7,1,1,06,20000,4,747,2471,2
50625659,1,3,10,3,3,3,2,1,1,1,2,48,2005,1,4,1,1,10,5000,4,127,384,1
50646403,2,2,18,2,2,2,2,4,6,2,2,48,2002,2,7,1,1,02,16000,4,526,1681,3
50649655,1,2,14,4,2,2,2,1,2,1,2,48,2005,2,4,1,1,04,10000,4,241,713,3
50675476,1,4,16,4,4,3,2,4,6,2,2,36,2006,3,3,1,1,08,22000,4,1654,5012,3
50679773,2,2,12,2,2,2,1,1,1,1,2,22,2008,0,1,1,1,10,8000,4,264,797,3
50693153,1,2,7,3,3,2,2,4,6,2,2,6,2005,2,4,1,4,06,8000,4,495,1500,1
50737785,1,2,10,2,3,2,2,1,1,1,2,60,2002,2,7,1,1,10,23000,4,1362,4171,3
50786916,2,2,18,2,4,2,2,1,3,1,2,60,2003,2,6,1,1,02,7000,4,234,736,4
50794135,1,1,8,1,1,1,2,1,4,1,2,12,2008,0,1,2,3,09,12000,4,30,88,2
50810558,1,1,8,1,1,1,2,1,4,1,2,48,2004,1,5,1,1,01,4380,4,130,410,1
50848140,1,2,17,2,2,2,2,2,6,1,2,12,2007,0,2,1,1,10,13500,4,421,1275,1
50879377,1,1,18,1,1,1,2,1,4,1,2,24,2006,0,3,1,1,09,20000,4,475,1573,1
50880832,2,2,8,2,2,2,1,1,3,1,2,60,2002,1,7,1,1,10,10000,4,183,576,1
50909555,2,4,8,4,5,4,2,1,2,1,2,24,2005,1,4,1,1,02,2500,4,215,687,1
50915190,1,1,8,2,1,2,2,1,4,1,2,60,2003,1,6,2,1,10,9000,4,441,1458,3
50916124,2,2,15,2,2,2,2,1,2,1,2,60,2002,1,7,1,1,10,18000,4,535,1621,3
50971114,2,2,8,3,2,2,2,1,5,1,2,12,2006,2,3,1,2,06,15000,4,706,2075,2
50988055,1,2,10,2,3,2,2,4,6,2,2,24,2006,0,3,1,1,10,2000,4,302,915,1
50992780,1,1,7,1,1,1,2,1,4,1,2,48,2004,1,5,1,2,01,12000,4,611,2020,1
50993312,1,2,18,2,3,2,2,1,4,1,2,36,2004,2,5,1,1,02,1100,4,179,590,1
50993349,1,2,18,2,3,2,2,1,3,1,2,8,2008,0,1,1,1,10,14760,4,631,1932,3
51023524,3,2,18,2,4,2,2,1,1,1,2,60,2004,2,5,1,1,02,10000,4,288,873,1
51046840,1,2,18,3,2,2,2,1,5,1,2,24,2003,2,6,1,1,06,36000,4,1177,3894,1
51055815,1,1,7,1,1,1,2,1,3,1,1,72,2003,1,6,1,1,01,10000,4,1248,3992,4
51059523,1,2,6,2,2,2,2,4,6,2,2,14,2006,2,3,1,1,10,17500,4,524,1604,3
51066996,1,2,10,2,2,2,2,4,6,2,2,36,2005,0,4,1,1,10,10000,4,105,337,1
51068431,1,1,11,2,1,2,2,1,4,1,2,8,2009,1,1,2,1,02,15000,4,759,2203,1
51071673,1,2,17,2,2,2,2,1,1,1,2,24,2007,0,2,1,1,10,12000,4,449,1484,3
51091260,1,2,18,2,2,2,2,1,5,1,2,24,2006,2,3,1,1,02,24000,4,1453,4450,3
51129060,2,5,15,6,4,5,2,4,6,2,2,36,2002,4,7,1,1,06,20000,4,764,2314,4
51130132,2,1,5,1,3,1,2,2,6,1,2,36,2005,0,4,1,4,09,3000,4,330,1008,4
51136424,1,2,17,2,5,2,2,1,2,1,2,96,2002,1,7,1,1,02,2500,4,177,541,3
51142836,1,2,12,2,1,2,2,1,4,1,2,6,2008,0,1,1,1,10,6600,4,352,1108,3
51151520,1,2,12,4,2,2,2,1,2,1,2,12,2007,1,2,1,1,04,12000,4,387,1239,3
51220994,1,2,17,2,2,2,2,4,6,2,2,18,2006,2,3,1,1,02,15000,4,388,1175,3
51250366,1,2,15,4,2,2,2,1,5,1,2,12,2007,2,2,1,1,04,10000,4,447,1367,4
51255138,2,2,4,2,3,2,2,4,6,2,2,72,2002,1,7,1,1,02,25000,4,748,2267,4
51308427,1,2,16,2,2,2,2,1,5,1,2,24,2007,2,2,1,1,10,11000,4,347,1063,4
51315528,2,2,14,2,2,2,2,1,2,1,2,60,2003,1,6,1,3,07,3000,4,184,558,1
51392396,2,4,10,5,4,4,2,4,6,2,2,24,2007,3,2,1,1,04,15000,1,2207,7905,3
51422686,1,1,9,2,2,2,2,4,6,2,2,6,2008,0,1,1,1,10,3162,4,378,1210,4
51423339,2,2,18,3,2,3,2,1,2,1,2,60,2003,2,6,1,1,02,13000,4,486,1470,3
51432797,1,1,17,2,3,2,2,4,6,2,2,2,2007,0,2,1,1,10,14400,4,966,2957,2
51440804,1,3,18,3,3,2,2,4,6,2,2,12,2007,3,2,1,1,08,18000,4,988,2904,4
51457316,1,2,11,5,2,2,2,4,6,2,2,36,2003,2,6,1,1,04,1000,4,236,713,2
51517863,3,3,17,3,7,3,2,1,4,1,2,24,2007,1,2,1,1,08,12000,4,320,1058,4
51527714,3,3,9,4,3,4,2,1,5,1,2,48,2002,3,7,1,1,08,12500,4,614,1880,3
51534132,2,2,16,2,3,2,2,1,4,1,2,36,2006,2,3,1,1,02,11000,4,676,2048,3
51547431,1,2,10,2,2,2,2,1,5,1,2,72,2002,0,7,1,1,10,10000,4,645,1976,3
51586542,1,1,2,1,1,1,2,4,6,2,2,8,2007,0,2,1,1,09,1500,4,777,2255,1
51621939,1,2,16,2,4,2,2,4,6,2,2,72,2003,1,6,1,1,10,500,4,273,827,1
51645131,2,3,18,4,3,2,2,1,3,1,2,36,2006,1,3,1,1,06,20000,4,649,1966,3
51678764,1,2,17,4,2,2,2,1,5,1,2,36,2006,2,3,1,1,06,10000,4,604,1849,1
51724670,1,2,18,3,2,2,2,1,4,1,2,48,2005,2,4,1,1,04,17000,4,695,2105,3
51730493,1,1,7,1,1,1,2,1,1,1,2,4,2008,0,1,1,3,09,6423,4,323,1032,1
51782166,1,1,9,1,1,1,2,2,6,1,2,72,2003,0,6,1,1,09,12000,4,574,1687,1
51811169,1,1,18,2,1,1,2,1,4,1,2,72,2003,1,6,1,2,07,12000,4,570,1886,3
51829995,2,2,17,2,2,2,2,1,4,1,2,12,2005,2,4,1,1,02,6000,4,487,1487,3
51837552,1,2,17,3,3,3,2,4,6,2,2,12,2007,1,2,1,1,10,12000,4,742,2454,4
51847261,3,3,18,3,3,2,2,1,4,1,2,60,2003,2,6,1,1,08,10000,4,296,857,1
51868640,1,1,11,3,1,1,2,1,3,1,2,36,2005,1,4,1,1,05,13000,4,803,2568,3
51910370,2,2,15,2,2,2,2,1,1,1,2,60,2004,0,5,1,1,10,400,4,154,464,3
51918152,1,4,18,5,5,4,2,4,6,2,2,6,2006,2,3,1,1,06,3000,1,502,1762,4
51928946,1,2,7,2,1,2,2,4,6,2,2,24,2007,0,2,1,1,10,13000,4,167,493,1
51933454,1,2,13,2,3,2,2,1,1,1,2,48,2004,2,5,1,1,02,15000,4,469,1431,1
51969882,2,2,7,3,3,2,2,4,6,2,2,3,2005,0,4,1,1,06,11200,4,810,2454,3
51972079,1,2,12,2,2,2,2,1,3,1,2,12,2007,1,2,1,1,10,12000,4,298,911,1
52004557,1,3,18,3,3,3,2,1,4,1,2,6,2008,2,1,1,1,10,12680,4,662,1922,4
52015665,2,2,18,2,2,2,1,4,6,2,2,72,2003,2,6,1,1,02,15000,4,334,1069,1
52054422,2,2,17,2,2,2,2,4,6,2,2,24,2003,0,6,1,1,10,9000,4,611,1839,2
52067954,2,2,18,4,2,2,2,1,5,1,2,48,2004,2,5,1,1,04,15000,4,682,2089,2
52076808,2,3,3,3,5,3,2,1,1,1,2,48,2005,1,4,1,1,10,2000,4,104,305,1
52097830,1,3,18,3,3,2,2,1,3,1,2,1,2008,2,1,1,1,08,20400,4,1001,2944,1
52133420,1,2,18,3,2,2,2,4,6,2,2,19,2004,2,5,1,1,04,15000,4,376,1201,1
52133420,2,2,18,3,2,2,2,4,6,2,2,36,2004,2,5,1,1,04,12000,4,727,2325,3
52137781,2,2,18,2,2,2,2,1,3,1,2,18,2007,2,2,1,1,02,20000,4,769,2328,3
52138126,1,2,17,2,3,2,2,1,1,1,2,36,2002,2,7,1,1,02,8000,4,774,2274,3
52150696,1,1,3,2,1,2,2,1,2,1,2,24,2007,0,2,1,1,10,5000,4,45,137,1
52152935,1,2,12,5,2,2,2,1,4,1,2,24,2004,2,5,1,1,04,10000,4,507,1677,2
52171570,1,1,7,1,1,1,2,1,1,1,2,12,2004,1,5,2,4,01,15000,4,823,2520,1
52182624,1,4,16,6,2,3,2,4,6,2,2,24,2007,3,2,1,1,06,10000,4,450,1324,2
52197141,2,2,8,2,2,2,2,4,6,2,2,36,2006,2,3,1,1,02,13000,4,531,1700,3
52202009,2,3,7,4,2,3,2,1,4,1,2,36,2002,2,7,1,1,05,20800,4,1203,3494,3
52255685,1,2,1,2,1,2,2,1,5,1,2,60,2003,0,6,1,3,10,2500,4,221,675,1
52270026,1,3,7,3,3,3,2,4,6,2,2,24,2006,3,3,1,1,02,10000,4,624,2064,1
52275816,1,1,9,3,1,1,2,1,2,1,2,72,2002,1,7,1,1,05,6000,4,221,640,1
52327153,1,2,18,2,2,2,2,1,5,1,2,24,2006,2,3,1,1,02,10000,4,335,1026,3
52330087,1,2,17,2,2,2,2,1,1,1,2,12,2007,0,2,1,1,10,22000,4,793,2624,1
52333323,2,2,18,2,3,2,2,1,1,1,2,24,2005,2,4,1,1,02,27000,4,1278,3711,4
52350218,1,1,9,1,1,1,2,2,6,1,2,24,2006,1,3,2,3,01,7000,4,177,532,1
52355147,1,3,8,3,4,2,2,1,1,1,2,2,2007,3,2,1,1,08,30000,4,6319,19363,2
52355147,2,3,8,3,4,2,2,1,1,1,2,18,2003,3,6,1,1,08,15000,4,778,2380,4
52363311,2,2,17,4,3,2,2,4,6,2,2,48,2004,1,5,1,1,04,10000,4,971,2817,4
52376012,1,2,18,2,3,2,2,1,1,1,2,36,2004,1,5,1,1,02,7500,4,634,2017,1
52382031,1,2,7,2,1,2,2,1,1,1,2,60,2003,0,6,1,1,10,10000,4,361,1048,1
52386543,2,2,18,3,3,2,2,1,4,1,2,10,2008,2,1,1,1,06,5760,4,270,816,4
52397361,2,2,18,2,3,2,2,1,5,1,2,60,2003,2,6,1,1,10,5000,4,488,1494,1
52414969,5,5,18,6,6,6,1,1,5,1,2,36,2005,5,4,1,1,10,7500,4,186,596,1
52426140,1,2,18,5,2,2,2,1,4,1,2,36,2003,1,6,1,2,04,20000,4,551,1621,1
52446483,1,2,11,2,2,2,2,1,4,1,2,36,2005,1,4,1,1,10,8000,4,177,542,2
52446616,2,2,18,3,2,1,2,1,3,1,2,36,2007,1,2,1,1,05,15000,4,1139,3449,3
52459045,2,2,17,3,2,2,2,1,4,1,2,24,2006,2,3,1,1,06,12000,4,430,1247,3
52459755,2,2,14,2,3,2,2,1,3,1,2,60,2004,1,5,1,1,10,5000,4,446,1349,4
52466799,1,1,9,1,1,1,2,1,1,1,2,7,2008,1,1,1,1,01,8770.285714,4,296,869,3
52500693,1,1,7,1,1,1,2,1,1,1,2,17,2007,0,2,1,1,01,7300,4,258,788,1
52540354,1,2,6,2,2,2,2,1,3,1,2,10,2007,1,2,1,1,02,36000,4,1793,5433,4
52550214,2,3,18,3,3,2,2,2,6,1,2,6,2007,2,2,1,1,08,14000,4,422,1250,1
52557923,2,2,18,2,2,2,2,1,4,1,2,60,2002,1,7,1,3,10,14000,4,309,897,1
52568705,1,1,3,1,2,1,2,1,4,1,2,24,2002,0,7,2,3,09,2500,4,23,67,1
52568705,2,1,3,1,2,1,2,1,4,1,2,2,2004,0,5,2,3,09,2400,4,308,892,3
52572298,2,1,10,1,2,1,2,2,6,1,2,72,2002,0,7,1,1,01,3000,4,179,592,2
52590359,1,1,3,1,1,1,2,4,6,2,2,72,2003,0,6,1,1,09,2500,4,19,62,1
52597031,1,2,18,4,3,2,2,1,1,1,2,1,2009,2,1,2,1,04,9600,4,130,375,1
52627330,2,2,12,2,2,2,2,4,6,2,2,48,2004,0,5,1,4,10,19000,4,690,2076,1
52642753,1,2,8,3,2,3,2,4,6,2,2,24,2003,3,6,2,1,02,20000,4,766,2321,1
52650981,2,2,9,6,2,2,2,1,1,1,2,24,2006,2,3,2,1,04,7000,4,577,1675,3
52652985,2,2,8,2,2,2,2,4,6,2,2,60,2003,1,6,1,1,10,6000,4,436,1264,1
52667831,1,2,8,2,4,2,2,2,6,1,2,36,2005,2,4,1,1,02,5000,4,363,1062,4
52689196,1,2,12,2,7,2,2,4,6,2,2,12,2007,2,2,1,1,02,3300,4,511,1548,4
52718162,3,2,12,2,3,2,2,2,6,1,2,36,2006,0,3,1,1,10,19996,4,533,1546,1
52758775,1,2,11,2,2,2,2,1,5,1,2,12,2007,0,2,1,2,10,7000,4,371,1136,3
52838837,1,2,17,2,3,2,2,4,6,2,2,24,2006,1,3,1,1,10,26000,4,718,2176,1
52842236,2,2,18,2,2,2,2,1,2,1,2,24,2007,0,2,1,1,10,11000,4,231,684,1
52854266,1,3,17,4,3,2,2,1,4,1,2,12,2007,2,2,1,1,06,2500,4,259,750,3
52913873,1,2,18,2,2,2,2,1,1,1,2,48,2003,1,6,1,1,02,25000,4,1202,3488,3
52929669,2,2,13,2,2,2,2,2,6,1,2,84,2002,0,7,1,2,02,7500,4,333,1009,1
52935875,2,2,18,2,2,2,2,4,6,2,2,60,2002,2,7,1,1,02,9000,4,755,2190,3
52969384,4,2,18,2,4,2,2,2,6,1,2,60,2004,2,5,1,1,02,5000,4,313,956,3
53028288,1,1,13,2,2,2,2,1,5,1,2,60,2002,0,7,1,1,10,2500,4,25,85,3
53051820,1,2,14,2,2,2,2,4,6,2,2,60,2003,2,6,1,1,02,11000,4,526,1681,1
53056982,2,2,5,2,5,2,2,4,6,2,2,72,2002,0,7,1,1,10,10000,4,414,1217,3
53064567,1,1,6,2,1,2,2,4,6,2,2,12,2007,0,2,1,1,10,3000,4,286,828,2
53069834,2,3,18,3,4,3,2,1,1,1,2,72,2004,1,5,1,1,10,10000,4,303,916,1
53089926,1,3,12,3,3,3,2,4,6,2,2,36,2005,2,4,1,1,10,2000,4,77,233,1
53090294,1,2,12,2,1,2,2,1,4,1,2,48,2004,2,5,1,1,10,10000,4,493,1494,2
53106654,2,2,18,2,2,2,2,1,5,1,2,48,2004,2,5,1,3,02,6500,4,777,2353,3
53114042,3,2,13,2,4,2,2,4,6,2,2,18,2006,2,3,1,1,02,2000,4,161,492,1
53132943,1,1,6,2,2,2,2,4,6,2,2,24,2006,0,3,1,1,10,2000,4,79,255,3
53142120,1,2,9,2,2,2,2,2,6,1,2,6,2008,0,1,1,1,10,4612,4,406,1243,1
53166948,3,3,18,4,3,4,2,1,4,1,2,48,2003,2,6,1,1,08,16000,4,672,2222,1
53219929,1,2,9,2,2,2,2,1,4,1,2,48,2004,0,5,1,1,10,10000,4,587,1703,1
53254779,1,2,18,2,2,2,2,1,4,1,1,48,2004,1,5,1,2,10,20000,4,1301,4304,3
53270386,1,2,16,4,2,2,2,1,4,1,2,0.75,2006,2,3,1,1,06,14400,4,371,1226,2
53287937,1,2,18,2,2,2,2,4,6,2,2,24,2004,1,5,1,1,10,21000,4,931,2701,3
53318680,1,2,14,2,2,2,2,4,6,2,1,24,2006,1,3,1,1,10,600,1,59,217,4
53338679,1,3,2,4,3,4,2,1,5,1,2,24,2006,1,3,1,1,10,12500,4,598,1832,2
53352769,1,2,17,2,2,2,2,4,6,2,2,36,2005,2,4,1,1,02,12000,4,721,2093,4
53369552,1,1,8,2,1,2,2,1,4,1,2,48,2004,0,5,1,1,10,2500,4,137,418,1
53374819,1,3,11,4,2,2,2,1,1,1,2,24,2007,2,2,1,3,06,14000,4,341,1001,1
53385114,1,2,18,4,2,2,2,1,1,1,2,72,2002,1,7,1,1,06,8000,4,1236,3787,2
53457954,2,2,18,3,3,2,2,1,4,1,2,72,2004,2,5,1,1,06,6000,4,419,1385,3
53486655,1,2,17,4,2,2,2,1,1,1,2,15,2007,1,2,1,1,04,24000,4,804,2573,3
53493167,1,1,14,1,1,1,2,1,4,1,2,18,2006,0,3,1,2,01,18000,4,911,2645,3
53514307,1,2,17,2,2,2,2,1,4,1,2,14,2007,1,2,1,1,02,7000,4,323,937,1
53540883,1,2,17,3,4,3,2,4,6,2,2,3,2006,1,3,1,1,10,8000,4,299,956,2
53565130,1,1,10,1,1,1,2,1,5,1,2,48,2005,1,4,1,1,01,10000,4,449,1485,1
53567693,1,2,6,2,2,2,2,1,5,1,2,72,2003,0,6,1,1,10,9500,4,294,901,1
53571140,2,2,18,4,3,2,2,4,6,2,2,19,2004,2,5,1,1,06,7500,4,292,933,1
53572473,3,2,17,2,4,2,2,1,3,1,2,36,2004,2,5,1,1,02,7500,4,875,2652,1
53601681,2,3,18,3,3,3,2,1,5,1,2,36,2002,1,7,1,1,08,6000,4,291,931,3
53610348,2,2,18,2,2,2,2,1,5,1,2,84,2002,2,7,1,1,02,20000,4,538,1646,1
53656391,1,2,10,2,2,2,2,4,6,2,2,72,2005,0,4,1,3,10,7500,4,123,361,3
53660820,1,2,17,2,2,2,2,1,2,1,2,72,2003,2,6,1,1,02,12000,4,434,1312,3
53680583,2,2,18,4,2,2,2,1,3,1,2,84,2003,2,6,1,1,06,20000,4,906,2897,2
53712608,4,2,17,2,4,2,2,1,1,1,2,72,2002,2,7,1,1,02,2000,4,138,401,3
53718477,2,3,7,6,2,2,2,2,6,1,2,60,2002,2,7,2,1,06,8000,4,728,2205,2
53735166,1,2,18,2,2,2,2,1,5,1,2,60,2004,2,5,1,1,02,20000,4,980,2968,3
53738082,2,2,16,2,2,2,2,4,6,2,2,36,2005,2,4,1,1,10,20000,4,720,2105,4
53774017,1,2,16,2,2,2,2,4,6,2,2,18,2006,0,3,1,1,02,23000,4,1332,4038,3
53782731,1,1,10,1,1,1,2,1,3,1,2,48,2004,1,5,1,1,01,30000,4,729,2117,1
53827641,2,2,18,3,3,2,2,1,3,1,1,36,2005,2,4,1,1,04,3000,4,107,355,4
53853079,2,2,11,2,2,2,2,4,6,2,2,30,2004,2,5,1,4,02,15000,4,513,1640,3
53860321,1,1,12,1,2,1,2,4,6,2,2,4,2008,1,1,1,1,01,18600,4,1221,3741,4
53888204,1,1,9,1,1,1,2,1,4,1,2,60,2003,1,6,1,1,01,7000,4,330,957,1
53906304,1,2,18,2,3,2,2,2,6,1,2,48,2005,2,4,1,1,02,11000,4,905,2742,1
53909163,1,2,15,4,2,2,2,1,2,1,2,12,2007,2,2,1,1,04,8000,4,526,1526,3
53909426,1,2,8,2,2,2,2,1,1,1,1,48,2005,0,4,1,1,10,9000,4,354,1132,1
53915418,1,2,18,2,2,2,2,4,6,2,2,24,2006,1,3,1,1,10,7000,4,216,692,1
53938314,1,2,18,2,3,2,2,4,6,2,2,48,2004,1,5,1,1,02,40000,4,1383,4190,4
53938798,2,2,10,2,2,2,2,4,6,2,2,60,2003,0,6,1,1,10,7000,4,454,1389,1
53964180,1,3,18,3,3,2,2,2,6,1,2,12,2007,1,2,1,1,06,8000,4,600,1780,1
54006546,2,2,18,2,3,2,2,4,6,2,2,18,2007,0,2,1,1,10,4000,4,238,721,1
54007703,1,2,17,2,2,2,2,1,4,1,2,48,2006,2,3,1,1,02,6000,4,394,1144,3
54011241,1,1,4,1,3,1,2,1,3,1,1,12,2003,0,6,2,1,09,2000,4,395,1308,1
54021642,4,2,18,2,4,2,2,1,5,1,2,48,2005,1,4,1,1,02,1000,4,64,197,1
54073502,1,1,5,1,1,1,2,1,4,1,2,36,2005,0,4,1,1,09,10000,4,359,1131,1
54090134,2,3,6,3,3,3,2,1,1,1,2,84,2002,0,7,1,1,10,15000,4,357,1080,1
54099977,2,2,18,3,2,2,2,1,5,1,2,12,2002,2,7,1,2,04,6000,4,892,2733,1
54103968,1,2,18,4,2,2,2,1,5,1,2,30,2006,2,3,1,1,04,15000,4,1080,3574,3
54106464,1,3,10,3,3,3,2,1,5,1,2,48,2004,3,5,1,1,08,12000,4,510,1687,4
54115055,3,3,18,4,4,4,2,1,4,1,2,72,2003,1,6,1,1,08,15000,4,847,2803,2
54121654,1,2,5,2,1,2,2,1,3,1,2,5,2008,0,1,2,3,10,5520,4,443,1303,1
54147672,2,4,18,4,7,3,2,1,5,1,2,6,2002,4,7,1,1,08,12000,4,387,1239,1
54152229,1,1,13,1,1,1,2,2,6,1,2,3,2007,1,2,1,1,01,16000,4,693,2036,1
54185245,1,1,10,1,1,1,2,1,5,1,2,30,2005,0,4,1,1,09,10000,4,900,2881,1
54208274,2,2,17,2,2,2,2,1,2,1,2,60,2003,0,6,1,2,10,2500,4,250,757,2
54209169,1,1,5,1,1,1,2,1,4,1,2,60,2003,1,6,1,3,01,9000,4,592,1959,4
54237331,1,2,18,2,1,2,2,1,4,1,2,36,2003,1,6,1,1,02,15000,4,614,2031,1
54239915,1,1,13,1,1,1,2,4,6,2,2,1,2008,1,1,1,1,09,12000,4,311,936,3
54242308,1,1,17,3,3,2,2,1,1,1,2,7,2008,2,1,1,1,06,14796,4,489,1616,1
54248186,1,2,18,2,2,2,2,2,6,1,2,7,2006,2,3,1,1,02,12000,4,524,1577,1
54282032,1,1,7,1,2,1,2,4,6,2,2,60,2004,1,5,1,1,01,2000,4,161,466,4
54301885,1,3,18,4,3,2,2,4,6,2,2,3,2009,3,1,1,1,06,14924,4,378,1210,3
54304774,1,1,5,1,2,1,2,1,2,1,2,36,2006,1,3,1,1,01,10000,4,782,2394,3
54340017,2,2,18,2,2,2,2,1,2,1,2,22,2007,1,2,1,1,02,7500,4,585,1719,1
54354238,1,2,9,2,2,2,2,4,6,2,2,6,2003,2,6,2,4,02,400,4,339,983,4
54370180,2,2,12,4,3,2,2,2,6,1,2,36,2003,1,6,1,1,04,15000,4,521,1532,1
54397552,4,3,18,3,4,3,2,1,5,1,2,24,2003,3,6,1,1,08,7500,4,702,2322,3
54412660,3,3,18,3,3,3,1,1,4,1,2,12,2007,2,2,1,1,02,20000,4,544,1578,3
54415504,2,2,17,2,2,2,2,1,1,1,2,48,2004,2,5,1,1,02,6000,4,228,671,1
54436246,1,3,18,3,3,2,2,1,3,1,2,15,2007,3,2,1,1,08,11000,4,407,1233,1
54436965,1,1,4,1,1,1,2,4,6,2,2,60,2002,0,7,1,1,01,15000,4,1184,3437,3
54468957,1,2,11,2,3,2,2,1,4,1,2,24,2007,0,2,1,1,10,7500,4,112,342,1
54517547,2,2,17,2,2,2,2,1,1,1,2,48,2004,2,5,1,1,02,12500,4,479,1466,1
54523481,1,2,18,4,2,2,2,1,4,1,2,48,2005,1,4,1,1,04,7000,4,595,1726,3
54535541,1,2,17,2,1,2,1,4,6,2,1,72,2003,0,6,1,1,10,8000,4,163,497,1
54574689,1,2,10,4,2,2,2,1,4,1,2,36,2005,1,4,1,1,04,14000,4,306,887,1
54618734,1,2,12,2,2,2,2,1,1,1,2,72,2002,1,7,1,1,02,12500,4,917,2662,2
54643923,1,3,16,3,3,3,2,1,5,1,2,36,2005,3,4,1,1,08,18500,4,496,1587,1
54651898,1,2,14,2,3,2,2,4,6,2,2,12,2007,0,2,1,1,10,20000,4,952,2884,2
54691812,3,4,18,4,5,3,2,1,4,1,2,4,2004,4,5,1,1,08,270,4,154,484,3
54693740,1,2,18,3,10,2,2,4,6,2,2,24,2004,2,5,1,1,06,7000,4,774,2478,3
54702763,1,2,11,2,2,2,2,4,6,2,2,1,2006,2,3,1,1,02,6000,4,833,2522,1
54707900,2,2,18,2,2,2,2,4,6,2,2,72,2002,2,7,1,1,02,15000,4,827,2604,3
54729890,1,2,6,2,1,2,2,2,6,1,1,12,2007,0,2,1,2,10,10000,4,267,790,1
54733392,1,2,10,2,2,2,2,2,6,1,2,48,2005,1,4,1,1,02,10000,4,344,1018,1
54753765,1,2,17,5,2,2,2,1,5,1,2,12,2008,2,1,1,1,06,13000,4,654,1980,2
54771255,1,1,10,2,1,1,2,4,6,2,2,18,2007,0,2,1,1,05,12000,4,598,1979,4
54781478,1,3,17,3,7,3,2,4,6,2,2,48,2004,3,5,1,1,02,30000,4,930,2819,1
54792849,2,2,18,4,3,2,2,4,6,2,2,48,2005,2,4,1,1,06,18000,4,953,2885,3
54801509,3,4,18,5,4,4,2,1,4,1,2,72,2003,2,6,1,1,04,13000,4,698,2026,1
54804809,1,2,17,2,2,2,2,4,6,2,2,24,2004,1,5,1,1,10,12000,4,654,1923,1
54857935,1,2,18,2,3,2,2,4,6,2,2,48,2004,2,5,1,1,02,15000,4,648,1985,1
54861660,1,2,7,2,2,2,2,4,6,2,2,48,2005,0,4,1,1,10,10000,4,388,1149,4
54889374,1,3,5,5,4,3,2,1,4,1,2,36,2005,1,4,1,4,06,1000,4,404,1235,4
54896233,1,2,18,3,2,2,2,1,4,1,2,36,2006,1,3,1,1,06,10000,4,176,511,1
54910362,2,3,17,3,4,3,2,1,3,1,2,60,2004,3,5,1,1,02,25000,4,705,2091,3
54974177,1,2,16,5,3,2,1,1,1,1,2,3,2007,2,2,1,1,06,12000,4,959,2819,2
54976162,2,2,7,2,2,2,2,4,6,2,2,12,2003,1,6,1,4,02,20000,4,1006,3219,1
54978317,1,1,5,1,1,1,2,1,3,1,2,60,2003,0,6,1,1,09,4000,4,202,647,1
54985472,2,2,17,2,3,2,2,4,6,2,2,17,2006,0,3,1,1,10,15000,4,895,2695,4
55002228,2,2,16,2,2,2,2,1,4,1,2,24,2006,1,3,1,2,10,9000,1,510,1766,1
55007867,1,3,17,3,4,2,2,1,2,1,2,36,2006,3,3,1,1,08,18000,4,550,1760,1
55048637,2,2,10,3,2,1,2,1,2,1,2,60,2003,2,6,1,1,05,10000,4,664,1971,1
55058597,1,3,12,9,4,2,2,2,6,1,2,48,2004,1,5,1,1,06,12000,4,669,2090,2
55059446,1,2,14,2,1,2,2,4,6,2,2,24,2006,2,3,1,1,02,18000,4,1032,3033,1
55061711,1,1,11,1,1,1,2,2,6,1,2,18,2008,1,1,1,1,01,10000,4,529,1693,3
55081214,1,2,17,5,3,2,2,1,4,1,2,48,2004,1,5,1,1,04,8000,4,355,1075,2
55126777,1,1,4,1,1,1,2,1,1,1,2,48,2004,0,5,1,1,09,2500,4,212,648,1
55175814,2,2,18,2,2,2,2,4,6,2,2,3,2009,2,1,1,1,02,7600,4,428,1257,1
55193199,1,1,18,4,2,2,2,1,4,1,2,24,2007,2,2,1,1,06,25000,4,749,2269,1
55200949,1,2,18,3,4,2,2,1,4,1,2,24,2006,1,3,1,1,06,13000,4,660,2020,1
